config,seed,layer,head,head_dim,role,local_prev_attention_score,induction_match_attention_score,induction_source_next_attention_score,ablation_accuracy_delta,role_score,specialization
hetero4,3,1,0,16,induction,0.9994862079620361,0.22003448009490967,0.7107868194580078,-0.0017577707767486572,0.019666564199724235,0.017517812713561207
hetero4,3,1,1,16,local,0.9993993043899536,0.2408849447965622,0.6792480945587158,0.0,0.0007101169067027513,0.004718960032658181
hetero4,3,1,1,16,induction,0.9993993043899536,0.2408849447965622,0.6792480945587158,-0.0024739131331443787,0.02196246550010983,0.019562865859628298
hetero4,3,1,2,32,local,0.9990530014038086,0.18298795819282532,0.7456011772155762,0.0,0.0028593145943887066,0.019001084419138597
hetero4,3,1,2,32,induction,0.9990530014038086,0.18298795819282532,0.7456011772155762,-0.006770789623260498,0.06779578562418465,0.060388477787587574
hetero4,3,1,3,64,local,0.9994375109672546,0.11789195984601974,0.8296172022819519,-0.016357421875,0.14636923120633583,0.9726716059764632
hetero4,3,1,3,64,induction,0.9994375109672546,0.11789195984601974,0.8296172022819519,-0.2167317420244217,1.0132361310679698,0.9025308436392229
hetero4,4,0,0,16,local,0.4880915880203247,0.0389714315533638,0.03677184879779816,-0.007080078125,0.08815252027670795,0.6641075479815661
hetero4,4,0,0,16,induction,0.4880915880203247,0.0389714315533638,0.03677184879779816,-0.548242162913084,4.117792965869739,0.7672596996062602
hetero4,4,0,1,16,local,0.4984704852104187,0.03511505201458931,0.036278024315834045,-0.0028076171875,0.028643265051869093,0.215787460869783
hetero4,4,0,1,16,induction,0.4984704852104187,0.03511505201458931,0.036278024315834045,-0.07949213683605194,0.4445178080604819,0.08282606792254828
hetero4,4,0,2,32,local,0.49090078473091125,0.054299332201480865,0.031886037439107895,-0.00146484375,0.01592294269175909,0.11995739196658205
hetero4,4,0,2,32,induction,0.49090078473091125,0.054299332201480865,0.031886037439107895,-0.02311193197965622,0.10201114604933537,0.019007522214699736
hetero4,4,0,3,64,local,0.5654504299163818,0.05308682471513748,0.033681947737932205,0.0,1.95920674741501e-05,0.00014759918206882063
hetero4,4,0,3,64,induction,0.5654504299163818,0.05308682471513748,0.033681947737932205,-0.13854161649942398,0.7025609854863433,0.13090671025649178
hetero4,4,1,0,16,local,0.9998140335083008,0.16025184094905853,0.7137859463691711,0.0,0.00033186494147230405,0.0021463531067896736
hetero4,4,1,0,16,induction,0.9998140335083008,0.16025184094905853,0.7137859463691711,0.0,0.004526975444605341,0.003791840056908952
hetero4,4,1,1,16,local,0.9997701644897461,0.1483043134212494,0.750361442565918,0.0,0.0003639349579316331,0.002353767542182878
hetero4,4,1,1,16,induction,0.9997701644897461,0.1483043134212494,0.750361442565918,-0.0007161051034927368,0.008847904533467954,0.007411093618740615
hetero4,4,1,2,32,local,0.9998831748962402,0.11707055568695068,0.7978470921516418,-0.0008544921875,0.006990568630499183,0.04521185224245972
hetero4,4,1,2,32,induction,0.9998831748962402,0.11707055568695068,0.7978470921516418,-0.013476505875587463,0.08011797538711107,0.06710762010280308
hetero4,4,1,3,64,local,0.9999375343322754,0.09118331223726273,0.8408654928207397,-0.015380859375,0.14693168589110428,0.9502880271085677
hetero4,4,1,3,64,induction,0.9999375343322754,0.09118331223726273,0.8408654928207397,-0.23242183029651642,1.1003801394508628,0.9216894462215474
hetero4,5,0,0,16,local,0.48299017548561096,0.05287949740886688,0.041644465178251266,-0.0001220703125,0.00014997905600466765,0.006113354984855471
hetero4,5,0,0,16,induction,0.48299017548561096,0.05287949740886688,0.041644465178251266,-0.02929683029651642,0.11915151893845177,0.056370284913683774
hetero4,5,0,1,16,local,0.5549678206443787,0.05002417415380478,0.03849564865231514,-0.001220703125,0.013161376228708832,0.5364760061753646
hetero4,5,0,1,16,induction,0.5549678206443787,0.05002417415380478,0.03849564865231514,-0.05826817452907562,0.32095366835346795,0.15184237591232544
hetero4,5,0,2,32,local,0.5836606621742249,0.0588742196559906,0.047458089888095856,0.0,6.775618203391787e-06,0.00027618362471819747
hetero4,5,0,2,32,induction,0.5836606621742249,0.0588742196559906,0.047458089888095856,-0.04466140270233154,0.17058648101738072,0.08070403653301013
hetero4,5,0,3,64,local,0.6510909795761108,0.07724634557962418,0.050065383315086365,-0.001220703125,0.011214888425456593,0.45713445521506174
hetero4,5,0,3,64,induction,0.6510909795761108,0.07724634557962418,0.050065383315086365,-0.2511718347668648,1.5030375619207916,0.7110833026409806
hetero4,5,1,0,16,local,0.9999270439147949,0.19887374341487885,0.7173790335655212,0.0,0.000655074685710133,0.0050148928998642265
hetero4,5,1,0,16,induction,0.9999270439147949,0.19887374341487885,0.7173790335655212,-0.0013020262122154236,0.015425569286890095,0.012790834220472546
hetero4,5,1,1,16,local,0.9999610185623169,0.19834071397781372,0.7136601209640503,0.0,0.001477127925681998,0.011308082129083621
hetero4,5,1,1,16,induction,0.9999610185623169,0.19834071397781372,0.7136601209640503,-0.004622340202331543,0.02670535634024418,0.02214399866830292
hetero4,5,1,2,32,local,0.9999834895133972,0.15288756787776947,0.7764852046966553,-0.000732421875,0.02371012498952041,0.1815117269200256
hetero4,5,1,2,32,induction,0.9999834895133972,0.15288756787776947,0.7764852046966553,-0.05696609616279602,0.2841070082758961,0.23558065029209965
hetero4,5,1,3,64,local,0.9999845027923584,0.11886390298604965,0.8099756836891174,-0.0107421875,0.10478352997779439,0.8021652980510265
hetero4,5,1,3,64,induction,0.9999845027923584,0.11886390298604965,0.8099756836891174,-0.17916661500930786,0.8797482450281677,0.7294845168191249
hetero4,6,0,0,16,local,0.5631953477859497,0.040272220969200134,0.043315015733242035,0.0,9.883506209007464e-07,0.001742451410103973
hetero4,6,0,0,16,induction,0.5631953477859497,0.040272220969200134,0.043315015733242035,-0.0007160976529121399,0.0021354423770389985,0.0007812619416653687
hetero4,6,0,1,16,local,0.5397008061408997,0.03977719321846962,0.04300270229578018,0.0,6.083599691919517e-05,0.10725320182459605
hetero4,6,0,1,16,induction,0.5397008061408997,0.03977719321846962,0.04300270229578018,-0.012369737029075623,0.06096194948986522,0.02230322463310769
hetero4,6,0,2,32,local,0.5454012751579285,0.050476931035518646,0.03714544698596001,-0.0001220703125,0.0004832910281038494,0.8520368334900039
hetero4,6,0,2,32,induction,0.5454012751579285,0.050476931035518646,0.03714544698596001,-0.08561193197965622,0.4427201513572072,0.16197131272786433
hetero4,6,0,3,64,local,0.6286417841911316,0.07606998831033707,0.04583369195461273,0.0,2.210309321526438e-05,0.0389675132752961
hetero4,6,0,3,64,induction,0.6286417841911316,0.07606998831033707,0.04583369195461273,-0.27252600342035294,2.227506919614825,0.8149442006973626
hetero4,6,1,0,16,local,0.9999449849128723,0.2018221616744995,0.7056831121444702,0.0,0.00032682148412277456,0.0037272800844595937
hetero4,6,1,0,16,induction,0.9999449849128723,0.2018221616744995,0.7056831121444702,-0.0005207955837249756,0.009399019207194215,0.008891967117049905
hetero4,6,1,1,16,local,0.9999446868896484,0.20337145030498505,0.7093020081520081,0.0,0.0004011706969322404,0.004575205798228969
hetero4,6,1,1,16,induction,0.9999446868896484,0.20337145030498505,0.7093020081520081,-0.0014322549104690552,0.015181629303697264,0.01436262077732425
hetero4,6,1,2,32,local,0.9999743700027466,0.15283267199993134,0.7753613591194153,0.0,0.003835269739283831,0.043739855585482317
hetero4,6,1,2,32,induction,0.9999743700027466,0.15283267199993134,0.7753613591194153,-0.023111924529075623,0.1328484572841262,0.12568163631552945
hetero4,6,1,3,64,local,0.9999870657920837,0.11194546520709991,0.8226571083068848,-0.0047607421875,0.083120377816158,0.9479576585318291
hetero4,6,1,3,64,induction,0.9999870657920837,0.11194546520709991,0.8226571083068848,-0.18535152077674866,0.8995945070309972,0.8510637757900964
hetero4,7,0,0,16,local,0.5038352012634277,0.04478312283754349,0.039705902338027954,-0.0003662109375,0.004142451754887588,0.22064655583727452
hetero4,7,0,0,16,induction,0.5038352012634277,0.04478312283754349,0.039705902338027954,-0.02773432433605194,0.11635012905389885,0.04387374681898494
hetero4,7,0,1,16,local,0.45676109194755554,0.04475820064544678,0.033750876784324646,-0.0008544921875,0.0067351376346778125,0.35874525766733867
hetero4,7,0,1,16,induction,0.45676109194755554,0.04475820064544678,0.033750876784324646,-0.22246089577674866,1.645182070129522,0.6203714787678393
hetero4,7,0,2,32,local,0.639375627040863,0.05025302618741989,0.04660376161336899,-0.0003662109375,0.004347884519120271,0.2315888756435561
hetero4,7,0,2,32,induction,0.639375627040863,0.05025302618741989,0.04660376161336899,-0.0318358913064003,0.1517423286968551,0.05721957134989463
hetero4,7,0,3,64,local,0.6101625561714172,0.07126648724079132,0.037043772637844086,-0.0003662109375,0.0035486770821080427,0.1890193108518307
hetero4,7,0,3,64,induction,0.6101625561714172,0.07126648724079132,0.037043772637844086,-0.12480464577674866,0.7386560112172447,0.2785352030632812
hetero4,7,1,0,16,local,0.9999175071716309,0.11717699468135834,0.7772303223609924,0.0,0.0009193002006213646,0.0065043948917685515
hetero4,7,1,0,16,induction,0.9999175071716309,0.11717699468135834,0.7772303223609924,-0.004101507365703583,0.023365287383057876,0.020795825918368354
hetero4,7,1,1,16,local,0.9999014735221863,0.11847604811191559,0.7694000601768494,0.0,0.0038134966780489776,0.02698192418071104
hetero4,7,1,1,16,induction,0.9999014735221863,0.11847604811191559,0.7694000601768494,-0.006640583276748657,0.04199962787606637,0.0373809632908791
hetero4,7,1,2,32,local,0.9999516010284424,0.09275811910629272,0.8182521462440491,-0.000244140625,0.021355826702347258,0.15110051103910715
hetero4,7,1,2,32,induction,0.9999516010284424,0.09275811910629272,0.8182521462440491,-0.0383463054895401,0.1882874116236053,0.1675815995990638
hetero4,7,1,3,64,local,0.9999644756317139,0.07179709523916245,0.8466237783432007,-0.00537109375,0.11524661450312124,0.8154131698884133
hetero4,7,1,3,64,induction,0.9999644756317139,0.07179709523916245,0.8466237783432007,-0.17272131145000458,0.8699042692715011,0.7742416111916888
hetero4,8,0,0,16,local,0.5224299430847168,0.049493707716464996,0.042370133101940155,-0.002685546875,0.028941479990862717,0.9632291427424943
hetero4,8,0,0,16,induction,0.5224299430847168,0.049493707716464996,0.042370133101940155,-0.4455728903412819,3.1182456362184894,0.8554068524433588
hetero4,8,0,1,16,local,0.5841548442840576,0.053121600300073624,0.049832217395305634,-0.000244140625,0.0010526840787861147,0.03503538806957868
hetero4,8,0,1,16,induction,0.5841548442840576,0.053121600300073624,0.049832217395305634,-0.014127552509307861,0.05525933496028301,0.01515891283145113
hetero4,8,0,2,32,local,0.6063481569290161,0.0557696707546711,0.0526716411113739,0.0,8.772396540734917e-06,0.00029196253966269387
hetero4,8,0,2,32,induction,0.6063481569290161,0.0557696707546711,0.0526716411113739,-0.014062441885471344,0.053636119340808364,0.014713627268388317
hetero4,8,0,3,64,local,0.5810715556144714,0.0771859735250473,0.038166750222444534,0.0,4.3372046093281824e-05,0.0014435066482643435
hetero4,8,0,3,64,induction,0.5810715556144714,0.0771859735250473,0.038166750222444534,-0.09290359169244766,0.41819519280761597,0.11472060745680175
hetero4,8,1,0,16,local,0.9998838901519775,0.2003498673439026,0.6634988784790039,0.0,0.00024290798955917126,0.0011924556917907111
hetero4,8,1,0,16,induction,0.9998838901519775,0.2003498673439026,0.6634988784790039,-0.0005858913064002991,0.006238925492652925,0.00569800218781928
hetero4,8,1,1,16,local,0.9999566674232483,0.19631776213645935,0.682735800743103,0.0,0.0005689904710379778,0.002793221939695137
hetero4,8,1,1,16,induction,0.9999566674232483,0.19631776213645935,0.682735800743103,-0.0018879696726799011,0.018013918877841206,0.016452087670867834
hetero4,8,1,2,32,local,0.9999457597732544,0.14308656752109528,0.7651951909065247,0.0,0.006666712651167472,0.032727451496531654
hetero4,8,1,2,32,induction,0.9999457597732544,0.14308656752109528,0.7651951909065247,-0.015299424529075623,0.09855863648772356,0.09001346898546386
hetero4,8,1,3,64,local,0.99998539686203,0.10453624278306961,0.8152798414230347,-0.0260009765625,0.1962253849624176,0.9632868708719825
hetero4,8,1,3,64,induction,0.99998539686203,0.10453624278306961,0.8152798414230347,-0.20292964577674866,0.9721206176218402,0.887836441155849
hetero4,9,0,0,16,local,0.45221036672592163,0.0382860042154789,0.03533528000116348,-0.00732421875,0.07469377615598205,0.8733260998149823
hetero4,9,0,0,16,induction,0.45221036672592163,0.0382860042154789,0.03533528000116348,-0.37480466067790985,2.4362936106444977,0.8659111248137918
hetero4,9,0,1,16,local,0.5118733644485474,0.04490049183368683,0.03649301081895828,0.0,8.669303497299552e-07,1.0136224731225681e-05
hetero4,9,0,1,16,induction,0.5118733644485474,0.04490049183368683,0.03649301081895828,-0.0039061903953552246,0.0139027203367732,0.004941325689230941
hetero4,9,0,2,32,local,0.5447562336921692,0.051468100398778915,0.042719632387161255,-0.0009765625,0.010827499156221165,0.12659605787108594
hetero4,9,0,2,32,induction,0.5447562336921692,0.051468100398778915,0.042719632387161255,-0.051497362554073334,0.20982960545734386,0.07457795270937703
hetero4,9,0,3,64,local,0.6134486198425293,0.07657676935195923,0.0421147383749485,0.0,5.790761861135252e-06,6.770608920054682e-05
hetero4,9,0,3,64,induction,0.6134486198425293,0.07657676935195923,0.0421147383749485,-0.03717443346977234,0.1535348792494915,0.054569596787600205
hetero4,9,1,0,16,local,0.9999698996543884,0.19846481084823608,0.6862831711769104,0.0,0.0003840049776044907,0.0030538326301151513
hetero4,9,1,0,16,induction,0.9999698996543884,0.19846481084823608,0.6862831711769104,-0.00019528716802597046,0.00571052716622944,0.005753208709920596
hetero4,9,1,1,16,local,0.9999866485595703,0.20046955347061157,0.6741762757301331,0.0,0.0004754786477860762,0.0037812848640407003
hetero4,9,1,1,16,induction,0.9999866485595703,0.20046955347061157,0.6741762757301331,-0.0011718198657035828,0.010769519121822668,0.010850012513684828
hetero4,9,1,2,32,local,0.9999983906745911,0.15287666022777557,0.7578155398368835,-0.0003662109375,0.012553810329336557,0.09983525696765938
hetero4,9,1,2,32,induction,0.9999983906745911,0.15287666022777557,0.7578155398368835,-0.03567703068256378,0.17323719271735172,0.17453199976312242
hetero4,9,1,3,64,local,0.9999983310699463,0.12085095047950745,0.7956945896148682,-0.006103515625,0.11233196589273575,0.8933296255381847
hetero4,9,1,3,64,induction,0.9999983310699463,0.12085095047950745,0.7956945896148682,-0.16451818495988846,0.8028640237571381,0.8088647790132721
hetero4,10,0,0,16,local,0.44065937399864197,0.04551812261343002,0.029974674805998802,-0.0098876953125,0.10505962056595308,0.47628203867495567
hetero4,10,0,0,16,induction,0.44065937399864197,0.04551812261343002,0.029974674805998802,-0.6272786296904087,6.742840074650303,0.8523830219022255
hetero4,10,0,1,16,local,0.5468834638595581,0.045305781066417694,0.04078080132603645,-0.01025390625,0.10616381709951384,0.48128785321406287
hetero4,10,0,1,16,induction,0.5468834638595581,0.045305781066417694,0.04078080132603645,-0.14114579558372498,0.8686108744659577,0.10980375536681043
hetero4,10,0,2,32,local,0.5863440036773682,0.05606304481625557,0.04616421088576317,-0.000732421875,0.006296323008427862,0.028544035686170074
hetero4,10,0,2,32,induction,0.5863440036773682,0.05606304481625557,0.04616421088576317,-0.0396483838558197,0.20826719952310668,0.02632769321639682
hetero4,10,0,3,64,local,0.6295642256736755,0.07507684081792831,0.04317595809698105,-0.0003662109375,0.0030630285873485263,0.01388607242481136
hetero4,10,0,3,64,induction,0.6295642256736755,0.07507684081792831,0.04317595809698105,-0.02187494933605194,0.0908571460240637,0.011485529514567293
hetero4,10,1,0,16,local,0.9999293684959412,0.2002948522567749,0.6805747151374817,0.0,0.0005969494577584555,0.0028412296464407068
hetero4,10,1,0,16,induction,0.9999293684959412,0.2002948522567749,0.6805747151374817,-0.001367136836051941,0.012249774365045596,0.01241051495221343
hetero4,10,1,1,16,local,0.9999691843986511,0.19363799691200256,0.6880398988723755,0.0,0.0004202841100777732,0.0020003765108772384
hetero4,10,1,1,16,induction,0.9999691843986511,0.19363799691200256,0.6880398988723755,-0.00026038289070129395,0.007841463906515855,0.00794435898645997
hetero4,10,1,2,32,local,0.99998939037323,0.15085403621196747,0.7577419281005859,0.0,0.0022018616928107804,0.010479940366253722
hetero4,10,1,2,32,induction,0.99998939037323,0.15085403621196747,0.7577419281005859,-0.00703120231628418,0.06788252219121205,0.06877327137158754
hetero4,10,1,3,64,local,0.9999893307685852,0.10326620936393738,0.8247991800308228,-0.0338134765625,0.20688340683955175,0.9846784534764284
hetero4,10,1,3,64,induction,0.9999893307685852,0.10326620936393738,0.8247991800308228,-0.1825520396232605,0.8990742719688569,0.9108718546897391
